response_id,control_doc_id,test_doc_id,stance,chose_control,confidence,time_spent_seconds,expanded_control,expanded_test,tercile
377,P29_AGAINST,P32_AGAINST,AGAINST,False,,0.5,False,False,middle
378,P27_AGAINST,P24_AGAINST,AGAINST,True,,0.3,False,False,middle
379,P25_AGAINST,P18_AGAINST,AGAINST,True,,0.6,False,False,middle
380,P33_AGAINST,P34_AGAINST,AGAINST,True,5,1.8,False,False,late
381,P17_FOR,P34_FOR,FOR,True,2,1.5,False,False,late
382,P17_AGAINST,P26_AGAINST,AGAINST,True,3,1.4,False,False,late
383,P33_FOR,P22_FOR,FOR,True,4,1.9,False,False,late
384,P39_FOR,P44_FOR,FOR,True,3,2.0,False,False,late
385,P45_FOR,P16_FOR,FOR,True,2,1.6,False,False,late
386,P45_AGAINST,P44_AGAINST,AGAINST,True,,63.0,True,True,early
387,P43_FOR,P40_FOR,FOR,True,5,15.3,True,True,early
388,P29_AGAINST,P18_AGAINST,AGAINST,False,5,334.0,True,True,early
389,P39_FOR,P48_FOR,FOR,False,5,189.1,True,True,middle
390,P19_FOR,P26_FOR,FOR,False,3,149.5,False,False,early
391,P29_AGAINST,P24_AGAINST,AGAINST,True,,11.2,False,False,early
392,P25_AGAINST,P18_AGAINST,AGAINST,True,,4.3,False,False,early
393,P17_FOR,P42_FOR,FOR,False,,29.0,True,True,early
394,P33_FOR,P40_FOR,FOR,True,,3.5,False,False,early
395,P25_FOR,P34_FOR,FOR,False,,3.4,False,False,early
396,P39_FOR,P18_FOR,FOR,True,,17.4,False,False,middle
397,P45_AGAINST,P22_AGAINST,AGAINST,False,,2.8,False,False,middle
398,P43_FOR,P44_FOR,FOR,True,,5.9,False,False,middle
399,P43_AGAINST,P42_AGAINST,AGAINST,True,,11.6,False,False,middle
400,P27_AGAINST,P16_AGAINST,AGAINST,True,,9.8,False,False,middle
401,P19_AGAINST,P44_AGAINST,AGAINST,True,,2.2,False,False,middle
402,P27_FOR,P22_FOR,FOR,True,,1.2,False,False,late
403,P45_FOR,P30_FOR,FOR,True,,1.6,False,False,late
404,P39_AGAINST,P34_AGAINST,AGAINST,False,,3.0,False,False,late
405,P33_AGAINST,P32_AGAINST,AGAINST,False,,3.2,False,False,late
406,P17_AGAINST,P40_AGAINST,AGAINST,True,,2.3,False,False,late
407,P29_FOR,P48_FOR,FOR,True,,5.8,False,False,late
408,P17_AGAINST,P30_AGAINST,AGAINST,True,2,29.6,False,False,early
409,P39_AGAINST,P18_AGAINST,AGAINST,True,,3.6,False,False,early
410,P33_AGAINST,P34_AGAINST,AGAINST,True,3,10.6,False,False,middle
411,P43_FOR,P44_FOR,FOR,True,4,2.8,False,False,middle
412,P17_FOR,P18_FOR,FOR,False,,0.8,False,False,early
413,P43_FOR,P22_FOR,FOR,True,,0.6,False,False,early
414,P27_FOR,P30_FOR,FOR,True,,0.7,False,False,early
415,P27_AGAINST,P30_AGAINST,AGAINST,False,,0.8,False,False,early
416,P43_AGAINST,P42_AGAINST,AGAINST,True,,1.3,False,False,early
417,P29_AGAINST,P18_AGAINST,AGAINST,True,,0.6,False,False,early
418,P45_AGAINST,P34_AGAINST,AGAINST,False,,0.6,False,False,middle
419,P33_AGAINST,P16_AGAINST,AGAINST,False,,0.5,False,False,middle
420,P17_AGAINST,P32_AGAINST,AGAINST,False,,0.6,False,False,middle
421,P25_AGAINST,P44_AGAINST,AGAINST,True,,0.4,False,False,middle
422,P29_FOR,P42_FOR,FOR,False,,0.7,False,False,middle
423,P39_FOR,P16_FOR,FOR,True,,0.6,False,False,middle
424,P39_AGAINST,P24_AGAINST,AGAINST,False,,0.4,False,False,late
425,P19_AGAINST,P40_AGAINST,AGAINST,True,,0.5,False,False,late
426,P45_FOR,P48_FOR,FOR,True,,0.5,False,False,late
427,P25_FOR,P44_FOR,FOR,True,,0.5,False,False,late
428,P33_FOR,P34_FOR,FOR,True,,0.5,False,False,late
429,P19_FOR,P24_FOR,FOR,False,,0.5,False,False,late
430,P19_FOR,P32_FOR,FOR,False,,55.0,False,False,early
431,P45_FOR,P40_FOR,FOR,False,,30.9,False,False,middle
432,P27_AGAINST,P22_AGAINST,AGAINST,True,,32.0,False,False,late
433,P33_AGAINST,P22_AGAINST,AGAINST,True,,137.3,True,True,early
434,P45_AGAINST,P34_AGAINST,AGAINST,True,4,17.5,False,False,early
435,P29_FOR,P40_FOR,FOR,True,,2.0,False,False,early
436,P45_FOR,P30_FOR,FOR,False,,3.3,False,False,early
437,P27_FOR,P34_FOR,FOR,False,,0.7,False,False,early
438,P27_FOR,P34_FOR,FOR,False,,0.3,False,False,early
439,P17_FOR,P44_FOR,FOR,True,,0.2,False,False,middle
440,P19_AGAINST,P30_AGAINST,AGAINST,True,,0.2,False,False,middle
441,P29_AGAINST,P44_AGAINST,AGAINST,False,,0.2,False,False,middle
442,P33_FOR,P42_FOR,FOR,True,,0.4,False,False,middle
443,P25_AGAINST,P18_AGAINST,AGAINST,True,,0.8,False,False,middle
444,P25_AGAINST,P18_AGAINST,AGAINST,True,,0.3,False,False,middle
445,P27_AGAINST,P42_AGAINST,AGAINST,False,,0.6,False,False,late
446,P19_FOR,P24_FOR,FOR,True,,0.8,False,False,late
447,P39_AGAINST,P24_AGAINST,AGAINST,True,,4.1,False,False,late
448,P43_AGAINST,P32_AGAINST,AGAINST,False,,1.4,False,False,late
449,P39_FOR,P48_FOR,FOR,True,,2.5,False,False,late
450,P25_FOR,P32_FOR,FOR,True,,3.8,False,False,late
451,P19_FOR,P16_FOR,FOR,False,,83.5,False,False,early
452,P39_FOR,P24_FOR,FOR,True,,74.7,False,False,early
453,P33_AGAINST,P44_AGAINST,AGAINST,True,,31.8,False,False,middle
454,P27_AGAINST,P34_AGAINST,AGAINST,True,,86.4,False,False,middle
455,P25_FOR,P48_FOR,FOR,True,,55.4,False,False,late
456,P33_FOR,P42_FOR,FOR,True,,40.8,False,False,early
457,P43_AGAINST,P42_AGAINST,AGAINST,False,4,70.0,False,False,middle
458,P25_FOR,P18_FOR,FOR,False,,31.9,False,False,late
459,P33_AGAINST,P42_AGAINST,AGAINST,False,3,8.0,False,False,early
460,P45_FOR,P32_FOR,FOR,False,3,4.2,False,False,middle
461,P25_AGAINST,P26_AGAINST,AGAINST,True,4,62.9,True,True,early
462,P19_FOR,P48_FOR,FOR,False,4,12.6,False,False,early
463,P25_FOR,P22_FOR,FOR,True,,21.9,True,False,middle
464,P45_FOR,P42_FOR,FOR,True,4,10.8,False,False,middle
465,P39_FOR,P32_FOR,FOR,True,,20.8,False,False,late
466,P29_AGAINST,P42_AGAINST,AGAINST,True,4,31.1,False,False,late
467,P33_FOR,P40_FOR,FOR,False,,50.3,False,False,early
468,P25_FOR,P34_FOR,FOR,False,,32.1,False,False,early
469,P29_AGAINST,P24_AGAINST,AGAINST,False,,29.7,False,False,early
470,P39_AGAINST,P16_AGAINST,AGAINST,True,,29.2,False,False,early
471,P17_FOR,P22_FOR,FOR,True,,72.8,False,False,early
472,P29_FOR,P24_FOR,FOR,False,,49.2,False,False,early
473,P45_AGAINST,P42_AGAINST,AGAINST,True,,31.3,False,False,middle
474,P43_AGAINST,P34_AGAINST,AGAINST,False,,55.6,False,False,middle
475,P45_FOR,P32_FOR,FOR,False,,35.8,False,False,middle
476,P33_AGAINST,P32_AGAINST,AGAINST,False,5,31.6,False,False,middle
477,P19_AGAINST,P22_AGAINST,AGAINST,True,,15.2,False,False,middle
478,P43_FOR,P44_FOR,FOR,True,,60.4,False,False,middle
479,P17_AGAINST,P18_AGAINST,AGAINST,True,,38.9,False,False,late
480,P27_AGAINST,P30_AGAINST,AGAINST,True,,37.0,False,False,late
481,P39_FOR,P30_FOR,FOR,True,3,38.6,False,False,late
482,P19_FOR,P48_FOR,FOR,False,,37.9,False,False,late
483,P25_AGAINST,P26_AGAINST,AGAINST,False,,26.8,False,False,late
484,P27_FOR,P18_FOR,FOR,True,,19.2,False,False,late
485,P19_AGAINST,P26_AGAINST,AGAINST,False,,72.0,True,True,early
486,P17_FOR,P16_FOR,FOR,False,,32.9,False,False,early
487,P29_FOR,P48_FOR,FOR,False,,28.5,False,True,early
488,P27_AGAINST,P34_AGAINST,AGAINST,False,,20.0,False,True,early
489,P39_FOR,P42_FOR,FOR,True,,18.2,True,False,early
490,P27_FOR,P26_FOR,FOR,False,,28.5,True,True,early
491,P43_FOR,P30_FOR,FOR,True,,38.8,True,True,middle
492,P25_AGAINST,P18_AGAINST,AGAINST,True,,30.5,False,True,middle
493,P17_AGAINST,P32_AGAINST,AGAINST,False,,109.0,True,True,middle
494,P19_FOR,P34_FOR,FOR,False,,102.0,True,True,middle
495,P33_AGAINST,P24_AGAINST,AGAINST,False,,44.7,True,True,middle
496,P43_AGAINST,P30_AGAINST,AGAINST,True,,53.7,True,True,middle
497,P29_AGAINST,P22_AGAINST,AGAINST,False,,53.5,True,True,late
498,P45_AGAINST,P44_AGAINST,AGAINST,True,,33.7,True,True,late
499,P39_AGAINST,P40_AGAINST,AGAINST,False,,56.8,True,True,late
500,P33_FOR,P24_FOR,FOR,False,,18.6,True,False,late
501,P45_FOR,P22_FOR,FOR,False,,31.5,False,True,late
502,P25_FOR,P40_FOR,FOR,False,,16.1,False,True,late
503,P25_AGAINST,P34_AGAINST,AGAINST,False,4,54.2,True,True,early
504,P33_FOR,P16_FOR,FOR,False,,5.7,False,False,early
505,P25_FOR,P32_FOR,FOR,False,,1.0,False,False,early
506,P43_FOR,P24_FOR,FOR,True,,0.5,False,False,early
507,P29_FOR,P18_FOR,FOR,True,,0.7,False,False,early
508,P17_AGAINST,P32_AGAINST,AGAINST,False,,0.3,False,False,early
509,P39_AGAINST,P42_AGAINST,AGAINST,True,,0.7,False,False,early
510,P27_AGAINST,P30_AGAINST,AGAINST,False,,0.3,False,False,middle
511,P45_AGAINST,P24_AGAINST,AGAINST,False,,0.3,False,False,middle
512,P33_AGAINST,P16_AGAINST,AGAINST,False,,0.7,False,False,middle
513,P43_AGAINST,P44_AGAINST,AGAINST,True,,0.6,False,False,middle
514,P45_FOR,P26_FOR,FOR,False,,0.3,False,False,middle
515,P19_FOR,P48_FOR,FOR,False,,0.4,False,False,middle
516,P25_AGAINST,P22_AGAINST,AGAINST,False,,0.3,False,False,late
517,P19_AGAINST,P26_AGAINST,AGAINST,False,,0.6,False,False,late
518,P39_FOR,P22_FOR,FOR,True,,0.6,False,False,late
519,P27_FOR,P34_FOR,FOR,True,,0.3,False,False,late
520,P17_FOR,P40_FOR,FOR,False,,0.7,False,False,late
521,P29_AGAINST,P18_AGAINST,AGAINST,False,,1.6,False,False,late
522,P43_AGAINST,P18_AGAINST,AGAINST,True,3,10.2,False,False,early
523,P29_AGAINST,P40_AGAINST,AGAINST,True,3,4.0,False,False,early
524,P25_AGAINST,P42_AGAINST,AGAINST,False,,1.0,False,False,early
525,P45_FOR,P26_FOR,FOR,True,,0.8,False,False,early
526,P39_AGAINST,P32_AGAINST,AGAINST,False,4,6.6,False,False,early
527,P45_AGAINST,P44_AGAINST,AGAINST,False,,0.3,False,False,early
528,P17_AGAINST,P30_AGAINST,AGAINST,False,,0.2,False,False,middle
529,P25_FOR,P24_FOR,FOR,False,,0.3,False,False,middle
530,P27_FOR,P44_FOR,FOR,False,,507.0,False,False,middle
531,P33_AGAINST,P22_AGAINST,AGAINST,True,4,3.7,False,False,middle
532,P27_AGAINST,P24_AGAINST,AGAINST,False,5,1.3,False,False,middle
533,P29_FOR,P32_FOR,FOR,True,4,1.3,False,False,middle
534,P33_FOR,P22_FOR,FOR,False,,2.1,False,False,late
535,P19_FOR,P34_FOR,FOR,False,4,2.0,False,False,late
536,P39_FOR,P30_FOR,FOR,False,5,1.5,False,False,late
537,P17_FOR,P48_FOR,FOR,True,3,1.7,False,False,late
538,P19_AGAINST,P16_AGAINST,AGAINST,True,,0.8,False,False,late
539,P43_FOR,P18_FOR,FOR,True,2,2.4,False,False,late
540,P39_FOR,P32_FOR,FOR,False,,201.3,True,True,early
541,P43_AGAINST,P16_AGAINST,AGAINST,False,3,15.7,False,False,middle
542,P25_FOR,P16_FOR,FOR,False,,75.1,False,False,early
543,P29_AGAINST,P32_AGAINST,AGAINST,True,5,20.7,False,False,early
544,P27_AGAINST,P34_AGAINST,AGAINST,True,5,6.7,False,False,middle
545,P25_AGAINST,P24_AGAINST,AGAINST,True,,0.8,False,False,middle
546,P19_AGAINST,P40_AGAINST,AGAINST,False,,0.5,False,False,late
547,P29_FOR,P48_FOR,FOR,False,,0.2,False,False,late
548,P25_FOR,P42_FOR,FOR,False,,25.7,True,True,early
549,P43_FOR,P42_FOR,FOR,True,,55.4,False,False,early
550,P29_AGAINST,P24_AGAINST,AGAINST,True,5,3.7,False,False,middle
551,P29_FOR,P44_FOR,FOR,True,5,7.5,False,False,late
552,P27_FOR,P30_FOR,FOR,True,,1.7,False,False,early
553,P45_FOR,P34_FOR,FOR,False,,1.1,False,False,early
554,P19_FOR,P24_FOR,FOR,False,,2.2,False,False,early
555,P33_FOR,P18_FOR,FOR,False,,1.3,False,False,early
556,P19_AGAINST,P34_AGAINST,AGAINST,False,,2.6,False,False,early
557,P25_AGAINST,P32_AGAINST,AGAINST,False,,0.8,False,False,early
558,P29_FOR,P26_FOR,FOR,True,,1.2,False,False,middle
559,P39_FOR,P48_FOR,FOR,True,,0.9,False,False,middle
560,P27_AGAINST,P26_AGAINST,AGAINST,True,,0.8,False,False,middle
561,P17_AGAINST,P22_AGAINST,AGAINST,True,,0.6,False,False,middle
562,P25_FOR,P40_FOR,FOR,False,,0.9,False,False,middle
563,P17_FOR,P44_FOR,FOR,False,,1.3,False,False,middle
564,P33_AGAINST,P18_AGAINST,AGAINST,True,,1.5,False,False,late
565,P43_FOR,P42_FOR,FOR,True,,1.5,False,False,late
566,P45_AGAINST,P30_AGAINST,AGAINST,False,,0.6,False,False,late
567,P39_AGAINST,P16_AGAINST,AGAINST,True,,1.7,False,False,late
568,P29_AGAINST,P42_AGAINST,AGAINST,False,,0.6,False,False,late
569,P43_AGAINST,P24_AGAINST,AGAINST,False,,1.5,False,False,late
570,P45_FOR,P44_FOR,FOR,False,3,52.6,False,False,early
571,P27_AGAINST,P24_AGAINST,AGAINST,False,,9.0,False,False,early
572,P29_FOR,P40_FOR,FOR,False,,1.9,False,False,middle
573,P43_FOR,P48_FOR,FOR,False,,29.6,False,False,middle
574,P33_FOR,P44_FOR,FOR,True,,74.6,True,True,early
575,P17_AGAINST,P16_AGAINST,AGAINST,True,,97.9,True,True,early
576,P17_FOR,P34_FOR,FOR,True,,25.3,False,False,early
577,P33_AGAINST,P26_AGAINST,AGAINST,False,,44.3,False,False,early
578,P45_AGAINST,P42_AGAINST,AGAINST,True,,4.1,False,False,early
579,P29_AGAINST,P30_AGAINST,AGAINST,True,,2.2,False,False,early
580,P45_FOR,P26_FOR,FOR,False,,2.1,False,False,middle
581,P39_FOR,P42_FOR,FOR,False,,2.0,False,False,middle
582,P39_FOR,P42_FOR,FOR,False,,0.1,False,False,middle
583,P25_FOR,P32_FOR,FOR,True,,5.8,False,False,middle
584,P43_FOR,P22_FOR,FOR,True,,1.1,False,False,middle
585,P43_AGAINST,P18_AGAINST,AGAINST,False,,3.8,False,False,middle
586,P39_AGAINST,P24_AGAINST,AGAINST,True,,3.3,False,False,late
587,P19_FOR,P16_FOR,FOR,False,,3.4,False,False,late
588,P19_AGAINST,P32_AGAINST,AGAINST,True,,2.1,False,False,late
589,P25_AGAINST,P34_AGAINST,AGAINST,True,,2.6,False,False,late
590,P27_FOR,P30_FOR,FOR,True,,1.6,False,False,late
591,P29_FOR,P18_FOR,FOR,True,,1.2,False,False,late
592,P45_FOR,P30_FOR,FOR,True,4,2.5,False,False,early
593,P25_AGAINST,P40_AGAINST,AGAINST,True,5,1.3,False,False,early
594,P43_FOR,P24_FOR,FOR,True,4,2.4,False,False,early
595,P43_AGAINST,P42_AGAINST,AGAINST,False,3,1.0,False,False,early
596,P25_FOR,P32_FOR,FOR,True,2,1.0,False,False,early
597,P19_AGAINST,P30_AGAINST,AGAINST,True,2,1.5,False,False,early
598,P45_AGAINST,P26_AGAINST,AGAINST,False,,1.4,False,False,middle
599,P33_FOR,P22_FOR,FOR,False,2,1.8,False,False,middle
600,P27_FOR,P48_FOR,FOR,True,3,1.1,False,False,middle
601,P17_AGAINST,P22_AGAINST,AGAINST,False,4,1.2,False,False,middle
602,P39_AGAINST,P24_AGAINST,AGAINST,True,3,0.8,False,False,middle
603,P39_FOR,P40_FOR,FOR,False,,0.4,False,False,middle
604,P33_AGAINST,P18_AGAINST,AGAINST,True,2,1.1,False,False,late
605,P17_FOR,P18_FOR,FOR,True,2,1.7,False,False,late
606,P19_FOR,P16_FOR,FOR,True,2,1.3,False,False,late
607,P29_AGAINST,P44_AGAINST,AGAINST,True,2,1.0,False,False,late
608,P27_AGAINST,P34_AGAINST,AGAINST,True,2,0.9,False,False,late
609,P29_FOR,P42_FOR,FOR,True,2,1.1,False,False,late
610,P45_FOR,P40_FOR,FOR,False,,49.4,False,True,early
611,P43_AGAINST,P16_AGAINST,AGAINST,False,,4.1,False,False,middle
612,P17_FOR,P42_FOR,FOR,True,3,72.1,False,False,early
613,P27_FOR,P24_FOR,FOR,True,5,13.7,False,False,early
614,P45_FOR,P18_FOR,FOR,True,3,24.9,False,False,middle
615,P25_AGAINST,P40_AGAINST,AGAINST,False,,16.5,False,False,late
616,P29_AGAINST,P32_AGAINST,AGAINST,False,,34.4,False,False,early
617,P39_FOR,P18_FOR,FOR,True,5,21.2,False,False,middle
618,P29_FOR,P16_FOR,FOR,False,,71.6,False,False,early
619,P39_FOR,P44_FOR,FOR,True,,42.6,False,False,early
620,P25_FOR,P24_FOR,FOR,True,,75.5,False,False,early
621,P19_FOR,P32_FOR,FOR,True,,210.3,False,False,early
622,P29_AGAINST,P18_AGAINST,AGAINST,True,,8.2,False,False,early
623,P45_AGAINST,P40_AGAINST,AGAINST,True,,40.8,False,False,early
624,P43_FOR,P42_FOR,FOR,False,,70.1,False,False,middle
625,P19_AGAINST,P30_AGAINST,AGAINST,True,,14.6,False,False,middle
626,P33_AGAINST,P26_AGAINST,AGAINST,True,,25.4,False,False,middle
627,P39_AGAINST,P42_AGAINST,AGAINST,True,,16.3,False,False,middle
628,P27_AGAINST,P16_AGAINST,AGAINST,True,,6.3,False,False,middle
629,P17_AGAINST,P24_AGAINST,AGAINST,False,,18.8,False,False,middle
630,P25_AGAINST,P32_AGAINST,AGAINST,False,,5.3,False,False,late
631,P27_FOR,P34_FOR,FOR,True,,9.0,False,False,late
632,P45_FOR,P48_FOR,FOR,False,,65.8,False,False,late
633,P33_FOR,P22_FOR,FOR,False,,13.3,False,False,late
634,P17_FOR,P18_FOR,FOR,True,,36.4,False,False,late
635,P43_AGAINST,P34_AGAINST,AGAINST,False,,34.2,False,False,late
636,P39_AGAINST,P34_AGAINST,AGAINST,True,,40.7,False,False,early
637,P45_FOR,P34_FOR,FOR,False,,0.5,False,False,early
638,P43_AGAINST,P22_AGAINST,AGAINST,False,,33.8,False,False,early
639,P29_FOR,P18_FOR,FOR,True,2,6.2,False,False,early
640,P39_FOR,P30_FOR,FOR,False,,22.4,False,False,early
641,P25_FOR,P40_FOR,FOR,True,,14.7,False,False,early
642,P45_AGAINST,P34_AGAINST,AGAINST,True,,13.2,False,False,early
643,P17_AGAINST,P24_AGAINST,AGAINST,True,,13.1,False,False,middle
644,P33_AGAINST,P30_AGAINST,AGAINST,True,,7.3,False,False,middle
645,P19_AGAINST,P32_AGAINST,AGAINST,False,,8.4,False,False,middle
646,P19_FOR,P48_FOR,FOR,False,,7.2,False,False,middle
647,P33_FOR,P44_FOR,FOR,False,,13.1,False,False,middle
648,P29_AGAINST,P40_AGAINST,AGAINST,False,,10.0,False,False,middle
649,P25_AGAINST,P26_AGAINST,AGAINST,False,,6.7,False,False,late
650,P43_FOR,P42_FOR,FOR,True,,8.5,False,False,late
651,P17_FOR,P16_FOR,FOR,True,,7.2,False,False,late
652,P27_FOR,P26_FOR,FOR,True,,6.2,False,False,late
653,P27_AGAINST,P18_AGAINST,AGAINST,False,,9.9,False,False,late
654,P39_AGAINST,P16_AGAINST,AGAINST,True,,8.3,False,False,late
655,P39_AGAINST,P40_AGAINST,AGAINST,False,,106.9,True,True,early
656,P33_FOR,P26_FOR,FOR,False,,23.3,True,True,middle
657,P19_FOR,P44_FOR,FOR,False,5,7.2,False,False,early
658,P33_FOR,P30_FOR,FOR,False,5,89.3,True,False,middle
659,P25_FOR,P26_FOR,FOR,False,5,77.0,False,False,late
660,P25_FOR,P24_FOR,FOR,True,3,45.9,False,False,early
661,P27_FOR,P30_FOR,FOR,True,3,57.7,False,False,middle
662,P27_FOR,P42_FOR,FOR,True,4,61.7,False,False,early
663,P39_FOR,P42_FOR,FOR,True,,17.5,False,False,early
664,P19_FOR,P24_FOR,FOR,False,,31.9,True,True,early
665,P39_AGAINST,P18_AGAINST,AGAINST,True,,24.9,True,True,early
666,P33_AGAINST,P22_AGAINST,AGAINST,False,,8.3,False,False,middle
667,P43_FOR,P18_FOR,FOR,False,,34.7,True,True,middle
668,P45_AGAINST,P40_AGAINST,AGAINST,False,,12.1,False,False,middle
669,P29_FOR,P32_FOR,FOR,False,,9.7,False,False,late
670,P17_AGAINST,P26_AGAINST,AGAINST,False,,69.4,True,True,late
671,P39_FOR,P16_FOR,FOR,False,2,10.3,False,False,early
672,P45_AGAINST,P40_AGAINST,AGAINST,False,,0.8,False,False,early
673,P29_FOR,P22_FOR,FOR,False,,6.9,False,False,early
674,P27_FOR,P44_FOR,FOR,True,,0.6,False,False,early
675,P27_FOR,P44_FOR,FOR,False,,0.4,False,False,early
676,P43_FOR,P48_FOR,FOR,True,,0.4,False,False,early
677,P19_AGAINST,P32_AGAINST,AGAINST,True,1,0.8,False,False,early
678,P43_AGAINST,P22_AGAINST,AGAINST,False,4,0.9,False,False,middle
679,P19_FOR,P30_FOR,FOR,False,3,0.8,False,False,middle
680,P25_AGAINST,P26_AGAINST,AGAINST,True,4,0.7,False,False,middle
681,P25_AGAINST,P26_AGAINST,AGAINST,True,4,0.3,False,False,middle
682,P33_AGAINST,P42_AGAINST,AGAINST,True,3,0.6,False,False,middle
683,P33_AGAINST,P42_AGAINST,AGAINST,False,3,0.4,False,False,middle
684,P17_FOR,P32_FOR,FOR,False,4,0.3,False,False,middle
685,P17_AGAINST,P44_AGAINST,AGAINST,False,4,0.6,False,False,late
686,P17_AGAINST,P44_AGAINST,AGAINST,True,3,0.3,False,False,late
687,P25_FOR,P26_FOR,FOR,True,4,0.7,False,False,late
688,P25_FOR,P26_FOR,FOR,False,4,0.3,False,False,late
689,P25_FOR,P26_FOR,FOR,False,2,0.4,False,False,late
690,P19_AGAINST,P32_AGAINST,AGAINST,False,4,95.7,True,True,early
691,P25_FOR,P32_FOR,FOR,False,5,44.7,True,True,middle
692,P45_FOR,P22_FOR,FOR,True,,31.5,True,True,late
693,P33_FOR,P26_FOR,FOR,True,,42.6,False,False,early
694,P45_FOR,P48_FOR,FOR,False,,20.6,False,False,early
695,P29_FOR,P32_FOR,FOR,False,5,25.3,False,False,middle
696,P27_AGAINST,P18_AGAINST,AGAINST,True,,50.6,False,False,early
697,P39_FOR,P24_FOR,FOR,True,4,42.3,False,False,early
698,P19_FOR,P42_FOR,FOR,False,3,27.5,False,False,early
699,P25_AGAINST,P32_AGAINST,AGAINST,False,4,20.9,False,False,early
700,P27_FOR,P34_FOR,FOR,False,3,11.9,False,False,early
701,P29_AGAINST,P30_AGAINST,AGAINST,True,3,14.6,False,False,early
702,P33_AGAINST,P34_AGAINST,AGAINST,False,3,14.8,False,False,middle
703,P17_AGAINST,P44_AGAINST,AGAINST,True,3,17.6,False,False,middle
704,P25_FOR,P44_FOR,FOR,True,3,16.6,False,False,middle
705,P33_FOR,P40_FOR,FOR,False,3,26.0,False,False,middle
706,P17_FOR,P32_FOR,FOR,False,4,25.7,False,False,middle
707,P39_AGAINST,P24_AGAINST,AGAINST,True,2,39.3,False,False,middle
708,P45_AGAINST,P26_AGAINST,AGAINST,False,4,18.2,False,False,late
709,P43_AGAINST,P16_AGAINST,AGAINST,False,3,12.7,False,False,late
710,P19_AGAINST,P22_AGAINST,AGAINST,False,5,19.8,False,False,late
711,P29_FOR,P26_FOR,FOR,False,4,23.3,False,False,late
712,P45_FOR,P22_FOR,FOR,True,4,17.7,False,False,late
713,P43_FOR,P18_FOR,FOR,False,2,31.2,False,False,late
714,P27_AGAINST,P44_AGAINST,AGAINST,True,5,150.7,True,True,early
715,P33_AGAINST,P40_AGAINST,AGAINST,False,4,118.7,False,True,early
716,P29_FOR,P22_FOR,FOR,True,3,240.0,True,True,early
717,P39_FOR,P42_FOR,FOR,True,4,122.0,True,True,early
718,P17_AGAINST,P18_AGAINST,AGAINST,False,2,292.6,True,True,early
719,P29_AGAINST,P24_AGAINST,AGAINST,True,2,208.2,True,True,early
720,P25_FOR,P30_FOR,FOR,False,3,217.2,True,True,middle
721,P19_AGAINST,P26_AGAINST,AGAINST,False,4,158.9,True,True,middle
722,P45_FOR,P34_FOR,FOR,True,3,242.2,True,True,middle
723,P25_AGAINST,P16_AGAINST,AGAINST,False,4,307.1,True,True,middle
724,P43_FOR,P16_FOR,FOR,False,2,249.2,True,True,middle
725,P17_FOR,P24_FOR,FOR,True,3,151.9,True,True,middle
726,P43_AGAINST,P22_AGAINST,AGAINST,False,4,182.5,True,True,late
727,P39_AGAINST,P42_AGAINST,AGAINST,True,4,14.1,False,False,late
728,P45_AGAINST,P32_AGAINST,AGAINST,False,4,133.8,True,True,late
729,P33_FOR,P44_FOR,FOR,True,2,214.7,True,True,late
730,P19_FOR,P26_FOR,FOR,False,4,95.3,True,True,late
731,P27_FOR,P40_FOR,FOR,True,2,155.2,True,True,late
732,P45_AGAINST,P32_AGAINST,AGAINST,False,4,6.0,False,False,early
733,P19_FOR,P32_FOR,FOR,False,4,114.3,True,True,early
734,P25_AGAINST,P34_AGAINST,AGAINST,False,3,96.6,True,True,early
735,P43_FOR,P34_FOR,FOR,False,3,191.5,True,True,early
736,P39_FOR,P16_FOR,FOR,True,4,78.3,True,True,early
737,P17_FOR,P42_FOR,FOR,True,4,98.0,True,True,early
738,P25_FOR,P24_FOR,FOR,False,4,42.9,False,False,middle
739,P39_AGAINST,P16_AGAINST,AGAINST,True,4,76.4,True,True,middle
740,P27_FOR,P30_FOR,FOR,False,4,91.9,True,True,middle
741,P33_FOR,P48_FOR,FOR,False,3,177.4,True,True,middle
742,P29_AGAINST,P18_AGAINST,AGAINST,True,2,303.1,True,True,middle
743,P33_AGAINST,P44_AGAINST,AGAINST,False,4,54.2,True,True,middle
744,P43_AGAINST,P26_AGAINST,AGAINST,False,4,113.3,True,True,late
745,P19_AGAINST,P24_AGAINST,AGAINST,False,3,133.9,True,True,late
746,P17_AGAINST,P22_AGAINST,AGAINST,True,4,89.6,True,True,late
747,P29_FOR,P22_FOR,FOR,False,2,159.6,True,True,late
748,P45_FOR,P26_FOR,FOR,False,3,176.6,True,True,late
749,P27_AGAINST,P40_AGAINST,AGAINST,False,3,67.4,True,True,late
750,P33_FOR,P30_FOR,FOR,False,5,7.0,False,False,early
751,P33_AGAINST,P24_AGAINST,AGAINST,False,3,101.5,True,True,early
752,P25_FOR,P32_FOR,FOR,False,5,47.0,False,False,early
753,P45_FOR,P26_FOR,FOR,False,2,64.3,False,False,early
754,P17_AGAINST,P34_AGAINST,AGAINST,True,3,52.5,False,False,early
755,P19_FOR,P24_FOR,FOR,False,3,46.0,False,False,early
756,P43_FOR,P42_FOR,FOR,True,4,25.7,False,False,middle
757,P39_AGAINST,P26_AGAINST,AGAINST,False,3,36.1,False,False,middle
